season,role,position,lead,column,delta_pp,nan_pos,nan_lead,n
24-25,DM,RDMF,DMF,"Accurate back passes, %",1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Back passes per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,"Accurate forward passes, %",1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Forward passes per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,"Accurate passes, %",1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Smart passes per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,"Accurate smart passes, %",1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Key passes per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Progressive passes per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,"Direct free kicks on target, %",1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Direct free kicks per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Free kicks per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Back passes received as GK per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,xG against per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,"Accurate progressive passes, %",1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Deep completed crosses per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Passes to final third per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Deep completions per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,"Accurate through passes, %",1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Through passes per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,"Accurate passes to penalty area, %",1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Passes to penalty area per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,"Accurate passes to final third, %",1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Passes per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Received long passes per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,"Duels won, %",1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Received passes per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,xG per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Non-penalty goals per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Goals per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Successful attacking actions per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Red cards per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Yellow cards per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Fouls per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Interceptions per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Shots blocked per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Sliding tackles per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,"Aerial duels won, %",1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Aerial duels per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,"Defensive duels won, %",1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Defensive duels per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Successful defensive actions per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Head goals per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Shots per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,"Shots on target, %",1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Dribbles per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Accelerations per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Progressive runs per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Touches in box per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,"Offensive duels won, %",1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Offensive duels per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,"Successful dribbles, %",1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Crosses to goalie box per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Assists per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,"Accurate crosses from right flank, %",1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Crosses from right flank per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,"Accurate crosses from left flank, %",1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Crosses from left flank per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,"Accurate crosses, %",1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Crosses per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,RDMF,DMF,Corners per 90,1.7551580568761533,8.053691275167784,6.298533218291631,894
24-25,DM,LDMF,DMF,Duels per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Fouls suffered per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Third assists per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Second assists per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Shot assists per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,xA per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,"Accurate long passes, %",1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Long passes per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,"Accurate short / medium passes, %",1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Short / medium passes per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,"Accurate lateral passes, %",1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Lateral passes per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,"Accurate back passes, %",1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Back passes per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,"Accurate forward passes, %",1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Forward passes per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,"Accurate passes, %",1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Smart passes per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,"Accurate smart passes, %",1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Key passes per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Progressive passes per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,"Direct free kicks on target, %",1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Direct free kicks per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Free kicks per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Back passes received as GK per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,xG against per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,"Accurate progressive passes, %",1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Deep completed crosses per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Passes to final third per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Deep completions per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,"Accurate through passes, %",1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Through passes per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,"Accurate passes to penalty area, %",1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Passes to penalty area per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,"Accurate passes to final third, %",1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Passes per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Received long passes per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,"Duels won, %",1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Received passes per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,xG per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Non-penalty goals per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Goals per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Successful attacking actions per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Red cards per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Yellow cards per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Fouls per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Interceptions per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Shots blocked per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Sliding tackles per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,"Aerial duels won, %",1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Aerial duels per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,"Defensive duels won, %",1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Defensive duels per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Successful defensive actions per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Head goals per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Shots per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,"Shots on target, %",1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Dribbles per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Accelerations per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Progressive runs per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Touches in box per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,"Offensive duels won, %",1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Offensive duels per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,"Successful dribbles, %",1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Crosses to goalie box per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Assists per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,"Accurate crosses from right flank, %",1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Crosses from right flank per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,"Accurate crosses from left flank, %",1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Crosses from left flank per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,"Accurate crosses, %",1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Crosses per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,DM,LDMF,DMF,Corners per 90,1.8886012846323457,8.187134502923977,6.298533218291631,855
24-25,CM,LCMF,RCMF,Duels per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,Fouls suffered per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,Third assists per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,Second assists per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,Shot assists per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,xA per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,"Accurate long passes, %",1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,Long passes per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,"Accurate short / medium passes, %",1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,Short / medium passes per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,"Accurate lateral passes, %",1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,Lateral passes per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,"Accurate back passes, %",1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,Back passes per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,"Accurate forward passes, %",1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,Forward passes per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,"Accurate passes, %",1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,Smart passes per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,"Accurate smart passes, %",1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,Key passes per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,Progressive passes per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,"Direct free kicks on target, %",1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,Direct free kicks per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,Free kicks per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,Back passes received as GK per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,xG against per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,"Accurate progressive passes, %",1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,Deep completed crosses per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,Passes to final third per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,Deep completions per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,"Accurate through passes, %",1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,Through passes per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,"Accurate passes to penalty area, %",1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,Passes to penalty area per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,"Accurate passes to final third, %",1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,Passes per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,Received long passes per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,"Duels won, %",1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,Received passes per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,xG per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,Non-penalty goals per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
24-25,CM,LCMF,RCMF,Goals per 90,1.2609626535930207,8.746948738812042,10.007911392405063,2458
